"obj_id","ra","dec","filter","mjd","instrument_id","instrument_name","ra_unc","dec_unc","origin","id","altdata","mag","magerr","magsys","limiting_mag"
"ZTF21abbyhvw","166.9944682","36.8756176","ztfr","59353.194294000044","1","ZTF","","","None","130074169","","19.498249053955078","0.15532839298248294","ab","20.128334045410156"
"ZTF21abbyhvw","166.9945328","36.8756368","ztfg","59353.2185531999","1","ZTF","","","None","130074170","","19.219444274902344","0.11076938360929489","ab","20.147443771362305"
"ZTF21abbyhvw","166.9944224","36.875607","ztfi","59354.20549769979","1","ZTF","","","None","130074171","","19.19542694091797","0.19297435879707336","ab","19.335372924804688"
"ZTF21abbyhvw","166.9944962","36.8756276","ztfr","59355.19437499996","1","ZTF","","","None","130074172","","18.60729217529297","0.12464934587478638","ab","19.75309181213379"
"ZTF21abbyhvw","166.9945473","36.8756677","ztfg","59355.2666782001","1","ZTF","","","None","130074173","","18.372743606567383","0.08847267180681229","ab","19.418319702148438"
"ZTF21abbyhvw","166.9945036","36.875633","ztfi","59358.19763890002","1","ZTF","","","None","130074174","","18.16982078552246","0.08303304016590118","ab","19.467226028442383"
"ZTF21abbyhvw","166.9945006","36.8756629","ztfg","59358.24491900019","1","ZTF","","","None","130074175","","17.83664321899414","0.0709209218621254","ab","19.38033103942871"
"ZTF21abbyhvw","166.9944911","36.8756624","ztfr","59358.2858564998","1","ZTF","","","None","130074176","","17.920833587646484","0.06585463136434555","ab","19.435331344604492"
"ZTF21abbyhvw","","","ztfg","59336.24361110013","1","ZTF","","","None","130074150","","","","ab","20.595399856567383"
"ZTF21abbyhvw","166.9944952","36.8756129","ztfr","59385.22506939992","1","ZTF","","","None","129852393","","17.951841354370117","0.06615883111953734","ab","19.242257584492183"
"ZTF21abbyhvw","","","ztfr","59336.30722220009","1","ZTF","","","None","130074151","","","","ab","20.520700454711914"
"ZTF21abbyhvw","","","ztfg","59338.19839120004","1","ZTF","","","None","130074152","","","","ab","20.744699478149414"
"ZTF21abbyhvw","166.9944804","36.8756567","ztfr","59361.199780100025","1","ZTF","","","None","130074177","","17.60198974609375","0.04856397584080696","ab","20.03049659729004"
"ZTF21abbyhvw","166.9944952","36.8756129","ztfr","59385.22506939992","1","ZTF","","","None","137355241","","17.951799392700195","0.06615900248289108","ab","19.24221281057251"
"ZTF21abbyhvw","166.9945173","36.8756495","ztfg","59361.25810190011","1","ZTF","","","None","130074178","","17.657129287719727","0.06067373603582383","ab","19.468809127807617"
"ZTF21abbyhvw","166.9944644","36.8756644","ztfr","59363.186273099855","1","ZTF","","","None","130074179","","17.498994827270508","0.05324794352054596","ab","20.56005859375"
"ZTF21abbyhvw","","","ztfr","59338.2448148001","1","ZTF","","","None","130074153","","","","ab","20.48189926147461"
"ZTF21abbyhvw","","","ztfi","59339.203125","1","ZTF","","","None","130074154","","","","ab","19.885299682617188"
"ZTF21abbyhvw","","","ztfi","59383.27956019994","1","ZTF","","","None","137355242","","","","ab","18.49139976501465"
"ZTF21abbyhvw","","","ztfg","59340.19879630022","1","ZTF","","","None","130074155","","","","ab","20.704599380493164"
"ZTF21abbyhvw","","","ztfr","59340.28666670015","1","ZTF","","","None","130074156","","","","ab","20.483400344848633"
"ZTF21abbyhvw","166.9945009","36.875654","ztfg","59363.222951400094","1","ZTF","","","None","130074180","","17.550935745239258","0.04848094284534454","ab","20.47276496887207"
"ZTF21abbyhvw","166.9944942","36.8756535","ztfr","59365.18768520001","1","ZTF","","","None","130074181","","17.4139461517334","0.038917336612939835","ab","20.485280990600586"
"ZTF21abbyhvw","","","ztfr","59408.1800694","1","ZTF","","","None","137355243","","","","ab","19.534799575805664"
"ZTF21abbyhvw","","","ztfi","59342.19164349977","1","ZTF","","","None","130074157","","","","ab","19.875699996948242"
"ZTF21abbyhvw","166.9945072","36.8756589","ztfg","59365.19659719989","1","ZTF","","","None","130074182","","17.603759765625","0.04729579761624336","ab","20.60801124572754"
"ZTF21abbyhvw","","","ztfr","59408.18103010021","1","ZTF","","","None","137355244","","","","ab","19.541900634765625"
"ZTF21abbyhvw","166.9944925","36.8756518","ztfr","59367.199213000014","1","ZTF","","","None","130074183","","17.391321182250977","0.04190767928957939","ab","20.288328170776367"
"ZTF21abbyhvw","","","ztfg","59342.240266200155","1","ZTF","","","None","130074158","","","","ab","20.776599884033203"
"ZTF21abbyhvw","","","ztfr","59342.282627299894","1","ZTF","","","None","130074159","","","","ab","20.483800888061523"
"ZTF21abbyhvw","166.9944936","36.8756776","ztfr","59408.18200229993","1","ZTF","","","None","137355245","","18.82440757751465","0.16100536286830902","ab","19.149192511536903"
"ZTF21abbyhvw","","","ztfr","59344.21321759978","1","ZTF","","","None","130074160","","","","ab","20.578100204467773"
"ZTF21abbyhvw","166.9944988","36.875649","ztfg","59367.241388900205","1","ZTF","","","None","130074184","","17.67978286743164","0.04984875023365021","ab","20.449430465698242"
"ZTF21abbyhvw","166.9945334","36.8756408","ztfi","59367.324282399844","1","ZTF","","","None","130074185","","17.63191795349121","0.06424012035131454","ab","19.14495277404785"
"ZTF21abbyhvw","166.9944936","36.8756776","ztfr","59408.18200229993","1","ZTF","","","None","137355481","","18.824399948120117","0.16100500524044034","ab","19.1491872938009"
"ZTF21abbyhvw","166.9945032","36.8756423","ztfg","59369.22212960012","1","ZTF","","","None","130074186","","17.820890426635742","0.05206051096320152","ab","20.605314254760742"
"ZTF21abbyhvw","","","ztfg","59344.259131900035","1","ZTF","","","None","130074161","","","","ab","20.751399993896484"
"ZTF21abbyhvw","","","ztfr","59346.30465279985","1","ZTF","","","None","130074162","","","","ab","20.21929931640625"
"ZTF21abbyhvw","166.9944954","36.8756549","ztfi","59370.187893500086","1","ZTF","","","None","130074187","","17.540075302124023","0.052313730120658875","ab","19.746381759643555"
"ZTF21abbyhvw","166.9944641","36.8756676","ztfr","59408.182963000145","1","ZTF","","","None","137355482","","18.69046974182129","0.11641056835651398","ab","19.367374506876963"
"ZTF21abbyhvw","166.9944765","36.8756423","ztfr","59371.223275499884","1","ZTF","","","None","130074188","","17.32248878479004","0.048162221908569336","ab","20.343639373779297"
"ZTF21abbyhvw","","","ztfg","59346.36986109987","1","ZTF","","","None","130074163","","","","ab","20.0403995513916"
"ZTF21abbyhvw","","","ztfr","59348.19810190005","1","ZTF","","","None","130074164","","","","ab","20.60070037841797"
"ZTF21abbyhvw","166.9945048","36.8756484","ztfr","59373.21912040003","1","ZTF","","","None","130074189","","17.37302589416504","0.046060748398303986","ab","20.29701042175293"
"ZTF21abbyhvw","166.9944952","36.8756129","ztfr","59385.22506939992","1","ZTF","","","None","137664200","","17.951799777802513","0.06615900248289107","ab","19.24221319567483"
"ZTF21abbyhvw","166.9944857","36.8756249","ztfg","59373.26564810006","1","ZTF","","","None","130074190","","18.25092887878418","0.07044965028762817","ab","20.179039001464844"
"ZTF21abbyhvw","","","ztfg","59348.22537040012","1","ZTF","","","None","130074165","","","","ab","20.737699508666992"
"ZTF21abbyhvw","166.9944936","36.8756776","ztfr","59408.18200229993","1","ZTF","","","None","137664201","","18.824400411442475","0.16100500524044037","ab","19.149187757123258"
"ZTF21abbyhvw","","","ztfi","59349.25668979995","1","ZTF","","","None","130074166","","","","ab","19.667600631713867"
"ZTF21abbyhvw","","","ztfg","59350.20253469981","1","ZTF","","","None","130074167","","","","ab","20.291000366210938"
"ZTF21abbyhvw","166.9945013","36.875646","ztfr","59375.22508100001","1","ZTF","","","None","130074191","","17.457168579101562","0.04863247647881508","ab","20.123634338378906"
"ZTF21abbyhvw","","","ztfg","59385.1999189998","1","ZTF","","","None","130074192","","","","ab","19.315500259399414"
"ZTF21abbyhvw","166.9944641","36.8756676","ztfr","59408.182963000145","1","ZTF","","","None","137664202","","18.69050040325854","0.1164110004901886","ab","19.36740113790433"
"ZTF21abbyhvw","166.9944952","36.8756129","ztfr","59385.22506939992","1","ZTF","","","None","130074193","","17.951841354370117","0.06615883111953735","ab","19.416847229003906"
"ZTF21abbyhvw","166.9944553","36.8756338","ztfr","59410.17934030015","1","ZTF","","","None","137777210","","18.797899650044663","0.13002100586891172","ab","19.35475163536909"
"ZTF21abbyhvw","","","ztfr","59408.183923599776","1","ZTF","","","None","137664203","","","","ab","19.439199447631836"
"ZTF21abbyhvw","166.9945161","36.8756345","ztfr","59410.18031249987","1","ZTF","","","None","137777211","","18.824661516311167","0.15412214398384094","ab","19.19688470083429"
"ZTF21abbyhvw","166.9945161","36.8756345","ztfr","59410.18031249987","1","ZTF","","","None","137782150","","18.824699694347302","0.154121994972229","ab","19.196923928605244"
"ZTF21abbyhvw","166.9944452","36.8756536","ztfr","59410.18223380018","1","ZTF","","","None","137783337","","18.854999682949806","0.14789000153541565","ab","19.272038438414388"
"ZTF21abbyhvw","166.9944588","36.8756554","ztfr","59409.17972220015","1","ZTF","","","None","137664204","","18.905100105743806","0.16714699566364286","ab","19.1892394575964"
"ZTF21abbyhvw","166.9944479","36.875623","ztfr","59410.1832059999","1","ZTF","","","None","137783338","","18.99139802565127","0.17574694752693173","ab","19.221064338033948"
"ZTF21abbyhvw","166.9944486","36.8755915","ztfr","59410.181273099966","1","ZTF","","","None","137782151","","18.835100652993837","0.1308719962835312","ab","19.38486962442161"
"ZTF21abbyhvw","166.9944452","36.8756536","ztfr","59410.18223380018","1","ZTF","","","None","137782152","","18.854997934566715","0.14789049327373505","ab","19.272033079934577"
"ZTF21abbyhvw","166.9944788","36.8756383","ztfr","59409.180682899896","1","ZTF","","","None","137664205","","18.808700557833294","0.1166440024971962","ab","19.48343031313228"
"ZTF21abbyhvw","166.9944479","36.875623","ztfr","59410.1832059999","1","ZTF","","","None","138437461","","18.991400188296485","0.1757470071315765","ab","19.22106613245137"
"ZTF21abbyhvw","166.9944486","36.8755915","ztfr","59410.181273099966","1","ZTF","","","None","137789984","","18.835096517477915","0.13087153434753415","ab","19.384869321211575"
"ZTF21abbyhvw","166.9945087","36.8756218","ztfr","59409.18165510008","1","ZTF","","","None","137664206","","18.788601302787885","0.13646100461483","ab","19.2929656813884"
"ZTF21abbyhvw","166.9944708","36.8756362","ztfr","59411.1789119998","1","ZTF","","","None","138437892","","18.920000307020132","0.16784100234508512","ab","19.199640934960772"
"ZTF21abbyhvw","166.9944708","36.8756362","ztfr","59411.1789119998","1","ZTF","","","None","138437462","","18.9200310200062","0.16784057021141052","ab","19.199674443353047"
"ZTF21abbyhvw","166.9944608","36.8756044","ztfr","59409.18261570018","1","ZTF","","","None","137664207","","18.773399748623874","0.15169599652290344","ab","19.162850239521582"
"ZTF21abbyhvw","166.9945096","36.8756618","ztfr","59411.17993059987","1","ZTF","","","None","138438860","","18.809499863238806","0.14108699560165408","ab","19.277668188793342"
"ZTF21abbyhvw","166.9945096","36.8756618","ztfr","59411.17993059987","1","ZTF","","","None","138437893","","18.809488584155652","0.14108721911907193","ab","19.277655189631307"
"ZTF21abbyhvw","166.9945021","36.8756252","ztfr","59409.183588000014","1","ZTF","","","None","137664208","","18.820999426329124","0.13029399514198303","ab","19.375574213299355"
"ZTF21abbyhvw","166.9944637","36.8756426","ztfr","59411.18299769983","1","ZTF","","","None","138950727","","18.80229965283462","0.1838169991970062","ab","18.983221261949364"
"ZTF21abbyhvw","166.9945108","36.8756831","ztfr","59412.17850690009","1","ZTF","","","None","138950728","","18.79383278375857","0.14423315227031705","ab","19.238055834629854"
"ZTF21abbyhvw","166.9944943","36.8756674","ztfr","59411.18094909983","1","ZTF","","","None","138438861","","18.919599767736766","0.16199499368667603","ab","19.237731573679095"
"ZTF21abbyhvw","166.9944553","36.8756338","ztfr","59410.17934030015","1","ZTF","","","None","137664209","","18.797941347324517","0.13002087175846097","ab","19.354794452534502"
"ZTF21abbyhvw","","","ztfr","59411.18197919987","1","ZTF","","","None","138438862","","","","ab","19.166400909423828"
"ZTF21abbyhvw","166.9945108","36.8756831","ztfr","59412.17850690009","1","ZTF","","","None","138951767","","18.793800633472166","0.1442330032587051","ab","19.238024806050788"
"ZTF21abbyhvw","166.9944637","36.8756426","ztfr","59411.18299769983","1","ZTF","","","None","138438863","","18.80233955099297","0.1838172972202301","ab","18.98325939980076"
"ZTF21abbyhvw","166.9944575","36.8756412","ztfr","59412.18039349979","1","ZTF","","","None","138952860","","19.035600865294484","0.1683569997549057","ab","19.31190871013822"
"ZTF21abbyhvw","166.9944771","36.8756436","ztfr","59412.17944440013","1","ZTF","","","None","138951768","","18.904331460994044","0.1420309692621231","ab","19.365259623050193"
"ZTF21abbyhvw","166.9944988","36.87564","ztfr","59412.181330999825","1","ZTF","","","None","138952861","","18.759182269928086","0.14548206329345703","ab","19.194044429543943"
"ZTF21abbyhvw","166.9944988","36.87564","ztfr","59412.181330999825","1","ZTF","","","None","138953085","","18.759199513971062","0.14548200368881226","ab","19.194062118417936"
"ZTF21abbyhvw","166.9944771","36.8756436","ztfr","59412.17944440013","1","ZTF","","","None","138951841","","18.904301105747017","0.1420309990644455","ab","19.365229039983433"
"ZTF21abbyhvw","166.9944575","36.8756412","ztfr","59412.18039349979","1","ZTF","","","None","138951842","","19.03564497776897","0.1683574169874191","ab","19.31195013187882"
"ZTF21abbyhvw","166.9944617","36.8756199","ztfr","59415.16633100016","1","ZTF","","","None","140049609","","18.97430078077895","0.1652359962463379","ab","19.270924911740114"
"ZTF21abbyhvw","166.9944359","36.8756359","ztfr","59412.18228009995","1","ZTF","","","None","140046582","","18.968700572607393","0.1615830063819885","ab","19.289597151026317"
"ZTF21abbyhvw","166.9944359","36.8756359","ztfr","59412.18228009995","1","ZTF","","","None","138953086","","18.968717868944985","0.16158287227153778","ab","19.28961534850219"
"ZTF21abbyhvw","","","ztfr","59415.16870369995","1","ZTF","","","None","140049610","","","","ab","19.173599243164062"
"ZTF21abbyhvw","166.9944452","36.8756545","ztfr","59415.17106480012","1","ZTF","","","None","140052816","","18.91259981382697","0.14751599729061127","ab","19.332387803686913"
"ZTF21abbyhvw","","","ztfr","59415.17342589982","1","ZTF","","","None","140052817","","","","ab","19.259300231933594"
"ZTF21abbyhvw","166.9944617","36.8756199","ztfr","59415.16633100016","1","ZTF","","","None","140046583","","18.974295103848878","0.1652364879846573","ab","19.270916003690225"
"ZTF21abbyhvw","166.9944452","36.8756545","ztfr","59415.17106480012","1","ZTF","","","None","140049611","","18.912582802156763","0.14751622080802917","ab","19.332369146901776"
"ZTF21abbyhvw","166.9945234","36.8756064","ztfr","59415.175798600074","1","ZTF","","","None","140877251","","19.055000639964156","0.16018399596214292","ab","19.3853386205422"
"ZTF21abbyhvw","166.994425","36.8756988","ztfr","59416.16583329998","1","ZTF","","","None","140877252","","18.777399237433343","0.2062129974365234","ab","18.83349493893452"
"ZTF21abbyhvw","166.9945234","36.8756064","ztfr","59415.175798600074","1","ZTF","","","None","140052818","","19.054977709053343","0.16018418967723844","ab","19.385314376620286"
"ZTF21abbyhvw","166.9945268","36.8755905","ztfr","59418.173449099995","1","ZTF","","","None","141093273","","18.70260070971269","0.17516599595546722","ab","18.935861991972274"
"ZTF21abbyhvw","166.994373","36.8755675","ztfr","59418.17103009997","1","ZTF","","","None","140877634","","18.870300775258947","0.21630999445915222","ab","18.874495098875794"
"ZTF21abbyhvw","166.9945268","36.8755905","ztfr","59418.173449099995","1","ZTF","","","None","140877635","","18.702629371845674","0.17516589164733887","ab","18.93589130064139"
"ZTF21abbyhvw","","","ztfr","59416.16819440015","1","ZTF","","","None","140877253","","","","ab","18.638599395751953"
"ZTF21abbyhvw","","","ztfr","59418.17538189981","1","ZTF","","","None","141093274","","","","ab","18.661399841308594"
"ZTF21abbyhvw","","","ztfr","59417.1653355998","1","ZTF","","","None","140877254","","","","ab","18.413299560546875"
"ZTF21abbyhvw","166.994514","36.8755894","ztfr","59419.1665856","1","ZTF","","","None","141724686","","18.86380030309858","0.20090800523757932","ab","18.948192987984324"
"ZTF21abbyhvw","","","ztfr","59419.16422449984","1","ZTF","","","None","141093275","","","","ab","18.759300231933594"
"ZTF21abbyhvw","","","ztfr","59419.16895829979","1","ZTF","","","None","141724687","","","","ab","18.912799835205078"
"ZTF21abbyhvw","","","ztfr","59417.16769680008","1","ZTF","","","None","140877255","","","","ab","18.572399139404297"
"ZTF21abbyhvw","166.994514","36.8755894","ztfr","59419.1665856","1","ZTF","","","None","141093276","","18.863821134190204","0.20090822875499723","ab","18.948212611155846"
"ZTF21abbyhvw","","","ztfr","59417.170057899784","1","ZTF","","","None","140877256","","","","ab","18.608999252319336"
"ZTF21abbyhvw","166.9944596","36.8756862","ztfr","59417.17243060004","1","ZTF","","","None","140877257","","18.88050090709454","0.2188110053539276","ab","18.87221379229429"
"ZTF21abbyhvw","166.9945339","36.8756839","ztfr","59419.17131939996","1","ZTF","","","None","141724688","","18.881201323281","0.1742900013923645","ab","19.11990592894444"
"ZTF21abbyhvw","166.9944426","36.8756467","ztfr","59423.16232640017","1","ZTF","","","None","141725464","","19.13010041567726","0.18558500707149506","ab","19.300628985313796"
"ZTF21abbyhvw","166.9945036","36.8756473","ztfr","59419.173692100216","1","ZTF","","","None","141724689","","19.08420010283507","0.24453499913215637","ab","18.95523332589323"
"ZTF21abbyhvw","166.9944426","36.8756467","ztfr","59423.16232640017","1","ZTF","","","None","141724690","","19.130150178015818","0.18558549880981445","ab","19.30067587081765"
"ZTF21abbyhvw","","","ztfr","59417.174328700174","1","ZTF","","","None","140877258","","","","ab","18.589399337768555"
"ZTF21abbyhvw","","","ztfr","59418.16619209992","1","ZTF","","","None","140877259","","","","ab","18.685800552368164"
"ZTF21abbyhvw","166.9945233","36.8756654","ztfr","59423.16469909996","1","ZTF","","","None","141725465","","18.99159835894558","0.19165514409542084","ab","19.127182947105997"
"ZTF21abbyhvw","","","ztfr","59418.16861109994","1","ZTF","","","None","140877260","","","","ab","18.779499053955078"
"ZTF21abbyhvw","166.9945233","36.8756654","ztfr","59423.16469909996","1","ZTF","","","None","141727566","","18.99160043186294","0.1916549950838089","ab","19.127185864182092"
"ZTF21abbyhvw","","","ztfr","59423.16707180021","1","ZTF","","","None","141727567","","","","ab","19.212900161743164"
"ZTF21abbyhvw","166.994373","36.8755675","ztfr","59418.17103009997","1","ZTF","","","None","140877261","","18.870336562220878","0.21631023287773127","ab","18.874529689131386"
"ZTF21abbyhvw","166.9945322","36.8757179","ztfr","59423.17179400008","1","ZTF","","","None","142152958","","19.269501129545905","0.19338400661945343","ab","19.39533553387855"
"ZTF21abbyhvw","166.9945459","36.8756461","ztfr","59423.169432899915","1","ZTF","","","None","141729154","","19.14110023827854","0.15724900364875793","ab","19.49151627142829"
"ZTF21abbyhvw","166.9945459","36.8756461","ztfr","59423.169432899915","1","ZTF","","","None","141727568","","19.14105462577018","0.15724939107894895","ab","19.491467983885705"
"ZTF21abbyhvw","166.9944273","36.8756432","ztfr","59424.16031249985","1","ZTF","","","None","142152959","","19.107353562214072","0.17664279043674466","ab","19.331499559607344"
"ZTF21abbyhvw","166.9944273","36.8756432","ztfr","59424.16031249985","1","ZTF","","","None","142153442","","19.10740118984216","0.17664299905300138","ab","19.331545904974842"
"ZTF21abbyhvw","166.9945322","36.8757179","ztfr","59423.17179400008","1","ZTF","","","None","141729155","","19.269512422013115","0.19338384270668027","ab","19.395347746618906"
"ZTF21abbyhvw","166.994519","36.8756398","ztfr","59424.167407399975","1","ZTF","","","None","143177237","","19.12410001766598","0.15466800332069397","ab","19.49248460910424"
"ZTF21abbyhvw","166.9944554","36.8756578","ztfr","59424.16267360002","1","ZTF","","","None","142156598","","19.126199947489727","0.17273199558258057","ab","19.374653760382056"
"ZTF21abbyhvw","166.9944554","36.8756578","ztfr","59424.16267360002","1","ZTF","","","None","142153443","","19.126203824337466","0.17273230850696564","ab","19.374655670292373"
"ZTF21abbyhvw","166.9943167","36.8756059","ztfr","59427.16067129979","1","ZTF","","","None","143178264","","19.067199977555326","0.21378099918365476","ab","19.08416301021313"
"ZTF21abbyhvw","","","ztfr","59424.16978010023","1","ZTF","","","None","143177238","","","","ab","19.408199310302734"
"ZTF21abbyhvw","166.994549","36.8756465","ztfr","59427.163044000044","1","ZTF","","","None","143178265","","19.25393507849366","0.20754529535770413","ab","19.303038634517037"
"ZTF21abbyhvw","166.9944839","36.8756069","ztfr","59424.165034700185","1","ZTF","","","None","142156599","","19.220899754904377","0.2342939972877502","ab","19.13838263917218"
"ZTF21abbyhvw","166.994519","36.8756398","ztfr","59424.167407399975","1","ZTF","","","None","142156600","","19.12405236461372","0.15466764569282535","ab","19.492439466525802"
"ZTF21abbyhvw","","","ztfr","59425.166759300046","1","ZTF","","","None","143177239","","","","ab","18.005300521850586"
"ZTF21abbyhvw","","","ztfr","59425.16912040021","1","ZTF","","","None","143177240","","","","ab","17.562599182128906"
"ZTF21abbyhvw","","","ztfr","59427.15831020009","1","ZTF","","","None","143177241","","","","ab","18.78230094909668"
"ZTF21abbyhvw","166.9943167","36.8756059","ztfr","59427.16067129979","1","ZTF","","","None","143177242","","19.067236309571264","0.21378096938133234","ab","19.084199493587057"